상호명,상권업종소분류명,시도명,시군구명,경도,위도
한성에어로빅,헬스장,강원특별자치도,철원군,127.219815241762,38.205211554453
트리트라움피트니스,헬스장,강원특별자치도,동해시,129.117697433661,37.5197962276985
짐크래커,헬스장,강원특별자치도,속초시,128.578935189167,38.1875474581638
에비앙스크린골프,헬스장,강원특별자치도,영월군,128.457750827703,37.1765621735796
크로스핏웨어하우스,헬스장,강원특별자치도,춘천시,127.72962736292,37.9095817959397
운동시간,헬스장,강원특별자치도,춘천시,127.73513385087,37.9075835132539
원퍼포먼스짐,헬스장,강원특별자치도,춘천시,127.720582823079,37.8694651054848
스웻버디PT스튜디오,헬스장,강원특별자치도,원주시,127.916715820799,37.3544553613345
올라운더피트니스,헬스장,강원특별자치도,춘천시,127.752944984892,37.8734158745285
어바웃피에이퍼포먼스아카데미,헬스장,강원특별자치도,강릉시,128.891975861323,37.7585101573617
올라운더짐,헬스장,강원특별자치도,원주시,127.930972347841,37.3262328492471
패스체대입시춘천센터,헬스장,강원특별자치도,춘천시,127.731985879686,37.8618269346045
윈스짐,헬스장,강원특별자치도,홍천군,127.899955205543,37.6944042116524
청년헬스석사점,헬스장,강원특별자치도,춘천시,127.744904146227,37.8514302374468
타바타빡쌤,헬스장,강원특별자치도,홍천군,127.883407087834,37.6910426767725
애니핏,헬스장,강원특별자치도,춘천시,127.750521352683,37.8731430524958
썬더짐,헬스장,강원특별자치도,춘천시,127.760922421444,37.8323991944699
로드짐,헬스장,강원특별자치도,원주시,127.927401515097,37.3367935868303
스타트라인,헬스장,강원특별자치도,원주시,127.988312871302,37.3290563994476
브이핏,헬스장,강원특별자치도,춘천시,127.711316789134,37.8667285621338
바이브짐,헬스장,강원특별자치도,원주시,127.988073021202,37.3245263890212
지엠스포츠,헬스장,강원특별자치도,강릉시,128.903267427895,37.760346166671
스완복싱+피트니스,헬스장,강원특별자치도,춘천시,127.751659011004,37.855351416073
제이엠피트니스,헬스장,강원특별자치도,원주시,127.987527721413,37.325963526977
머슬메이드,헬스장,강원특별자치도,춘천시,127.745560673895,37.8726159953453
하슬라GYM,헬스장,강원특별자치도,강릉시,128.898541587146,37.7712234989322
대륜헬스클럽,헬스장,강원특별자치도,동해시,129.109876356886,37.4858482430706
춘천시청국민생활관,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
춘천시청장애인스포츠센타,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
해군제1함대사령부,헬스장,강원특별자치도,동해시,129.103004953896,37.531445536004
춘천시청파크골프장,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
제이킥mma짐태장점,헬스장,강원특별자치도,원주시,127.960654555327,37.3615128383732
골프존파크주문진블루오션,헬스장,강원특별자치도,강릉시,128.824975296369,37.8775414520575
양구군청퍼블릭,헬스장,강원특별자치도,양구군,127.989964334123,38.1100029671017
비브레PT,헬스장,강원특별자치도,원주시,127.98812621206,37.326003579882
속초컬처댄스학원,헬스장,강원특별자치도,속초시,128.579775129592,38.2010664473514
바디아카데미PT프리미엄센터,헬스장,강원특별자치도,원주시,127.929153999938,37.3334100969022
티케이바디브라운PT&헬스,헬스장,강원특별자치도,원주시,127.929931822757,37.3333499254961
블랑꼬휘트니스,헬스장,강원특별자치도,원주시,127.872680586807,37.382223846637
다르짐,헬스장,강원특별자치도,원주시,127.919177114253,37.2980245450735
제트짐,헬스장,강원특별자치도,춘천시,127.766930714394,37.8783888155857
서락핏,헬스장,강원특별자치도,속초시,128.541159033357,38.1854911384881
삼천물류,헬스장,강원특별자치도,동해시,129.111986621319,37.5021699043195
이즈짐,헬스장,강원특별자치도,강릉시,128.927986137862,37.7745287774245
골프존파크주문진블루오션,헬스장,강원특별자치도,강릉시,128.824975296369,37.8775414520575
에이치(H)휘트니스,헬스장,강원특별자치도,춘천시,127.716315391734,37.8677163102506
태백시화장장,헬스장,강원특별자치도,태백시,129.008360378812,37.1009296490491
삼천물류,헬스장,강원특별자치도,동해시,129.111986621319,37.5021699043195
이아스라바나(IASRAVANA),헬스장,강원특별자치도,속초시,128.571897128677,38.205252916686
태장1동주민자치위원회,헬스장,강원특별자치도,원주시,127.955070198216,37.3546294165175
태백시시설관리공단,헬스장,강원특별자치도,태백시,128.989398063721,37.2357641062406
어반핏,헬스장,강원특별자치도,강릉시,128.926029445871,37.758165554485
룩앳;미타임,헬스장,강원특별자치도,속초시,128.602874452039,38.185709655105
민영주스포츠센터,헬스장,강원특별자치도,동해시,129.11634286159,37.5174873344621
태장1동주민자치위원회,헬스장,강원특별자치도,원주시,127.955070198216,37.3546294165175
제트짐문화비,헬스장,강원특별자치도,강릉시,128.874956019427,37.7639080560553
고성군청,헬스장,강원특별자치도,고성군,128.511836186268,38.2796837755855
이동규골프아카데미QED,헬스장,강원특별자치도,원주시,127.877670862013,37.3744473530973
크라브마가,헬스장,강원특별자치도,원주시,127.948129649025,37.3304574377583
고성군청,헬스장,강원특별자치도,고성군,128.453124547965,38.4355897989419
이즈짐_문화비,헬스장,강원특별자치도,강릉시,128.927986137862,37.7745287774245
리트릿 스튜디오 바그,헬스장,강원특별자치도,강릉시,128.84288629687,37.8446881688182
어반핏,헬스장,강원특별자치도,강릉시,128.925790802707,37.7581514389077
노비스짐,헬스장,강원특별자치도,강릉시,128.868050411556,37.757792917638
디엠헬스클럽(문화비),헬스장,강원특별자치도,강릉시,128.899567330196,37.7603067923059
아이티엔피트니스I문화비소득공제,헬스장,강원특별자치도,동해시,129.104479394659,37.4889083351931
서락핏,헬스장,강원특별자치도,속초시,128.541159033357,38.1854911384881
갈라짐,헬스장,강원특별자치도,춘천시,127.746126959615,37.8555127310851
엔케이짐,헬스장,강원특별자치도,양양군,128.621934853879,38.079601204894
민영주스포츠센터,헬스장,강원특별자치도,동해시,129.11634286159,37.5174873344621
팀머슬핏,헬스장,강원특별자치도,춘천시,127.729692886471,37.8793642788841
매드 GOLF,헬스장,강원특별자치도,춘천시,127.757277244177,37.8580632596884
다이나믹웨이브,헬스장,강원특별자치도,원주시,127.949012720531,37.3208276804876
디엠휘트니스(문화비),헬스장,강원특별자치도,동해시,129.11021735808,37.4859142181168
호크아이짐_문화비,헬스장,강원특별자치도,원주시,127.924741881754,37.3471939143922
제트짐,헬스장,강원특별자치도,춘천시,127.766930714394,37.8783888155857
언더독 복싱 킥복싱 MMA 주짓수 체육관,헬스장,강원특별자치도,속초시,128.570073758397,38.2011515753384
스버디PT스튜디오,헬스장,강원특별자치도,원주시,127.916715820799,37.3544553613345
디엔에스짐(DnS Gym),헬스장,강원특별자치도,춘천시,127.754365559364,37.890118999553
고성군,헬스장,강원특별자치도,고성군,128.462131985507,38.3750881325981
트리트라움피트니스문화비,헬스장,강원특별자치도,동해시,129.117697433661,37.5197962276985
또봄또담,헬스장,강원특별자치도,원주시,128.012836309796,37.3345342724197
에스비밸리댄스,헬스장,강원특별자치도,강릉시,128.878311336786,37.7417839026045
이뻐짐,헬스장,강원특별자치도,춘천시,127.728312192998,37.8811296418738
언노운복싱짐Re2,헬스장,강원특별자치도,원주시,127.964338922645,37.3380479738683
비브레PT,헬스장,강원특별자치도,원주시,127.98812621206,37.326003579882
머슬핏파트너스_문화비,헬스장,강원특별자치도,춘천시,127.750764266735,37.8791597112444
티케이바디브라운PT&헬스,헬스장,강원특별자치도,원주시,127.929931822757,37.3333499254961
로드짐_문화비,헬스장,강원특별자치도,원주시,127.927401515097,37.3367935868303
올라운더피트니스_문화비,헬스장,강원특별자치도,춘천시,127.752944984892,37.8734158745285
스타바디핏,헬스장,강원특별자치도,강릉시,128.82511721306,37.8901959669805
핏,헬스장,강원특별자치도,홍천군,127.902792237414,37.6964817326021
익투스짐헬스&PT,헬스장,강원특별자치도,춘천시,127.758761110856,37.8564950950331
노벨짐24 후평점,헬스장,강원특별자치도,춘천시,127.75235548018,37.8735637919861
팀관동_문화비,헬스장,강원특별자치도,강릉시,128.884272583551,37.7446885411785
올리브,헬스장,강원특별자치도,원주시,127.972455422784,37.3347920053589
더클래스짐+문화비,헬스장,강원특별자치도,원주시,127.874797877514,37.3749551784058
프라이빗문화비,헬스장,강원특별자치도,횡성군,127.979204609411,37.491084200617
춘천시청의암빙상장,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
오케이시니어체인지클럽,헬스장,강원특별자치도,원주시,127.949303085003,37.330457038027
춘천시청봄내체육관,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
아사힘원주지점,헬스장,강원특별자치도,원주시,127.92688228672,37.3468798330356
공군제8전투비행단,헬스장,강원특별자치도,원주시,128.005872987375,37.4181242934341
제2307부대,헬스장,강원특별자치도,인제군,128.317602307722,37.9546468845594
에이치엠토탈휘트니스(문화비),헬스장,강원특별자치도,원주시,127.948866715014,37.3307488582936
파리휘트니스_문화비,헬스장,강원특별자치도,춘천시,127.740505166205,37.8785039463647
해군제1함대사령부,헬스장,강원특별자치도,동해시,129.103004953896,37.531445536004
원주국민체육센터,헬스장,강원특별자치도,원주시,127.94407369254,37.3282283638295
춘천시청소양강스카이워크,헬스장,강원특별자치도,춘천시,127.733112307309,37.8826134083823
에프오피트니스,헬스장,강원특별자치도,강릉시,128.830217762494,37.8831803378335
해군제1함대사령부,헬스장,강원특별자치도,동해시,129.103004953896,37.531445536004
하이컴뱃,헬스장,강원특별자치도,원주시,127.918188296514,37.3326397602655
봉평문화복지센터,헬스장,강원특별자치도,평창군,128.390121174252,37.3712726376433
어센드짐,헬스장,강원특별자치도,강릉시,128.875842557478,37.7666595333204
그래비티코어,헬스장,강원특별자치도,강릉시,128.870006914869,37.7575366680322
춘천시청공지천인조구장,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
크로스핏키로,헬스장,강원특별자치도,강릉시,128.860005654545,37.7582445039517
점핑우두,헬스장,강원특별자치도,춘천시,127.731988472471,37.9126122611025
텐사이클링클럽,헬스장,강원특별자치도,춘천시,127.739343327768,37.9066742385037
슬기,헬스장,강원특별자치도,속초시,128.568694990469,38.2018005827904
바레스바레강릉점,헬스장,강원특별자치도,강릉시,128.869241552253,37.7577830335493
로드에프씨,헬스장,강원특별자치도,원주시,127.936299529537,37.3681863005466
노벨짐,헬스장,강원특별자치도,춘천시,127.75235548018,37.8735637919861
춘천주니어골프아카데미,헬스장,강원특별자치도,춘천시,127.731691907294,37.8366836855422
하이엔드양양,헬스장,강원특별자치도,양양군,128.6218605696,38.073143275577
익투스짐헬스&PT,헬스장,강원특별자치도,춘천시,127.758761110856,37.8564950950331
와이제이스포츠센타,헬스장,강원특별자치도,동해시,129.11634286159,37.5174873344621
화천군청국민문화체육센터,헬스장,강원특별자치도,화천군,127.707937622868,38.105617471434
춘천시청호반체육관,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
춘천시청국민체육센터,헬스장,강원특별자치도,춘천시,127.729860200563,37.8813452870302
양양국민체육센터,헬스장,강원특별자치도,양양군,128.617052292478,38.0804161924991
엘루나짐,헬스장,강원특별자치도,동해시,129.113504467965,37.5219072720333
온담,헬스장,강원특별자치도,춘천시,127.734505978374,37.8810190854925
다짐,헬스장,강원특별자치도,강릉시,128.883120604729,37.7399685083108
굿샷골프아카데미,헬스장,강원특별자치도,춘천시,127.76336676568,37.8788804621259
